TIMESTAMP_END,LW_IN_T1_47_1,PA_T1_47_1,PPFD_IN_T1_47_1,RH_T1_47_1,SW_IN_T1_47_1,TA_T1_47_1
2024-01-01 10:00:00,307.09027,92778.22,129.46322723698194,97.67942966666666,76.58944773425434,2.6383944666666665
2024-01-01 10:30:00,307.73542333333336,92799.68666666668,165.6218079036486,95.56174566666667,95.99089940092101,2.9945331666666664
2024-01-01 11:00:00,305.60058666666663,92827.01033333334,173.01335123698195,93.90450533333333,96.28906673425435,3.2200553666666667
2024-01-01 11:30:00,312.0528433333333,92835.39700000001,141.95711457031527,92.08299133333334,79.55372506758768,3.5892998666666664
2024-01-01 12:00:00,310.7136233333333,92838.28366666666,184.66648457031528,90.63958333333333,103.54382806758767,3.8240165333333334
2024-01-01 12:30:00,300.19718666666665,92826.05433333333,306.23128790364865,89.710689,171.120761400921,4.117994333333333
2024-01-01 13:00:00,304.8266733333333,92819.75200000001,256.0827479036486,90.205708,142.28641373425435,4.239561066666666
2024-01-01 13:30:00,312.4312533333333,92823.47966666667,186.3644579036486,92.09085033333334,102.65345673425435,4.0823721
2024-01-01 14:00:00,324.31693,92817.78300000001,131.64930957031527,93.76010666666666,69.71145973425433,3.9917109666666666
2024-01-01 14:30:00,321.4611366666667,92796.541,154.47640290364862,96.251724,83.90771573425435,3.3440164666666665
2024-01-01 15:00:00,309.90691,92802.391,217.41015123698196,96.91907766666667,125.28620840092101,3.4551499
2024-01-01 15:30:00,311.80431000000004,92814.39033333333,113.93595257031527,96.62380133333333,66.64841506758768,3.5966943000000002
2024-01-01 16:00:00,309.48974333333337,92821.112,72.35615323698194,94.90248566666668,40.47889906758767,3.6821498999999998
2024-01-01 16:30:00,290.8123233333333,92835.63966666667,55.53275257031526,95.29575,33.04297506758767,3.7173887666666667
2024-01-01 17:00:00,287.2057733333333,92874.70800000001,4.353774247396387,96.08349066666666,2.6009672135175346,3.6156330999999997
2024-01-01 17:30:00,266.49390666666665,92908.18633333333,0.0,95.10666333333333,0.0,3.6796165333333333
2024-01-01 18:00:00,266.35825666666665,92931.01633333335,0.0,95.13617833333333,0.0,3.719633266666667
2024-01-01 18:30:00,262.7396766666667,92933.42166666666,0.0,96.36617333333334,0.0,3.5871664666666665
2024-01-01 19:00:00,272.71473333333336,92922.62000000001,0.0,96.20539600000001,0.0,3.6345498666666667
2024-01-01 19:30:00,277.0707933333333,92930.643,0.0,95.83495133333332,0.0,3.6705999333333335
2024-01-01 20:00:00,256.22439,92926.777,0.0,95.507873,0.0,3.5013220666666665
2024-01-01 20:30:00,258.7545333333333,92925.27833333334,0.0,94.75005233333333,0.0,3.473405366666667
2024-01-01 21:00:00,264.12738333333334,92918.04333333332,0.0,93.79454033333333,0.0,3.4606165333333334
2024-01-01 21:30:00,264.02966,92906.97200000001,0.0,92.92629000000001,0.0,3.3848276
2024-01-01 22:00:00,258.88589666666667,92878.933,0.0,92.00544199999999,0.0,3.288022066666667
2024-01-01 22:30:00,263.06202,92815.014,0.0,91.419173,0.0,3.187938733333333
2024-01-01 23:00:00,261.5486833333333,92770.72533333334,0.0,90.65773600000001,0.0,3.0874664666666667
2024-01-01 23:30:00,258.62897333333336,92760.02,0.0,89.867635,0.0,3.0726831333333333
2024-01-02 00:00:00,258.5366566666667,92766.66633333334,0.0,90.44400300000001,0.0,2.9329221666666663
2024-01-02 00:30:00,268.91199666666665,92754.47166666666,0.0,92.65678833333332,0.0,2.439783266666667
2024-01-02 01:00:00,271.1095966666667,92722.08266666667,0.0,92.75638333333333,0.0,2.4423390333333335
2024-01-02 01:30:00,277.50657333333334,92699.63333333333,0.0,92.26620066666666,0.0,2.443199933333333
2024-01-02 02:00:00,273.1921733333333,92654.24733333333,0.0,92.12114866666667,0.0,2.5554555333333338
2024-01-02 02:30:00,292.7333366666666,92598.33166666668,0.0,92.12368,0.0,2.6382555333333335
2024-01-02 03:00:00,300.88677,92579.13299999999,0.0,89.87484066666666,0.0,2.820077566666667
2024-01-02 03:30:00,304.2704366666667,92562.24333333333,0.0,89.42528399999999,0.0,2.845416533333333
2024-01-02 04:00:00,309.96829333333335,92531.795,0.0,88.74838466666667,0.0,2.9951221
2024-01-02 04:30:00,319.6028866666667,92491.28,0.0,88.581552,0.0,3.202444266666667
2024-01-02 05:00:00,318.18109,92457.53466666667,0.0,89.83253366666666,0.0,3.236544266666667
2024-01-02 05:30:00,317.77021333333334,92427.21399999999,0.0,88.57272233333333,0.0,3.3712776333333334
